v0,softq_loss,value_loss,gp_loss,chi2_loss,regularize_loss,total_loss,loss/actor,actor_loss/target_entropy,actor_loss/entropy,alpha_loss/loss,alpha_loss/value
-0.9492505788803101,-0.010383401066064835,0.3835272192955017,1.263606309890747,0.05958064645528793,0.11843724548816681,1.8147680759429932,1.0425984859466553,-1.0,-3.324220895767212,-0.023297205567359924,0.010024724272523107
-0.8480550646781921,-0.09522654861211777,0.42035698890686035,1.227928638458252,0.0674673393368721,0.12901005148887634,1.7495365142822266,,,,,
-1.0571643114089966,0.1325990855693817,0.26467785239219666,1.0922307968139648,0.08730392903089523,0.1643841415643692,1.7411956787109375,1.0035456418991089,-1.0,-3.2726798057556152,-0.022782988846302032,0.010025823130251525
-0.9858406782150269,0.029968291521072388,0.432969868183136,1.0379760265350342,0.05260549485683441,0.15292297303676605,1.7064427137374878,,,,,
-0.8349368572235107,-0.07198204845190048,0.48312652111053467,0.987101137638092,0.07474572211503983,0.1510067880153656,1.6239981651306152,0.8525166511535645,-1.0,-3.5859687328338623,-0.025926463305950165,0.010026958582667965
-0.9051924347877502,-0.027854692190885544,0.42620131373405457,0.9027170538902283,0.07080049812793732,0.11485560238361359,1.4867198467254639,,,,,
-0.7312288284301758,-0.05932829529047012,0.4820687472820282,0.8587086796760559,0.10398036986589432,0.1515800803899765,1.537009596824646,0.8379796743392944,-1.0,-3.6074626445770264,-0.02614491619169712,0.01002812421212421
-0.6819980144500732,-0.07958148419857025,0.48468637466430664,0.8240594863891602,0.10857978463172913,0.1786971390247345,1.5164412260055542,,,,,
-0.7566733360290527,0.009123869240283966,0.46004730463027954,0.8229637742042542,0.11287808418273926,0.17271363735198975,1.5777267217636108,0.8293119072914124,-1.0,-3.5490100383758545,-0.025561783462762833,0.01002931301964558
-0.8973308801651001,0.04542010277509689,0.4327460527420044,0.7164888381958008,0.11809107661247253,0.16597577929496765,1.4787218570709229,,,,,
-0.8456777930259705,0.036632753908634186,0.4533596336841583,0.7403998970985413,0.08193165808916092,0.10356464982032776,1.4158885478973389,0.8401234149932861,-1.0,-3.9595272541046143,-0.02968202531337738,0.010030529375761292
-0.7358619570732117,0.03888021409511566,0.4599747359752655,0.7161993384361267,0.07834679633378983,0.11958225071430206,1.4129834175109863,,,,,
-0.7429322600364685,0.04805835336446762,0.3864552676677704,0.6476690769195557,0.09409797191619873,0.2104361206293106,1.3867167234420776,0.9724867343902588,-1.0,-4.092789649963379,-0.031022317707538605,0.010031770487663886
-0.6308504343032837,0.008847750723361969,0.43394914269447327,0.6993266940116882,0.043668754398822784,0.10948904603719711,1.2952814102172852,,,,,
-0.8698427081108093,0.08985845744609833,0.4110043942928314,0.6602951288223267,0.09950005263090134,0.18117733299732208,1.4418354034423828,0.9011590480804443,-1.0,-4.372830867767334,-0.03383546695113182,0.010033036344523271
-0.6477079391479492,-0.03566622734069824,0.40969595313072205,0.6426624059677124,0.06718671321868896,0.19022613763809204,1.2741050720214844,,,,,
-0.9219987988471985,-0.0064621176570653915,0.47251930832862854,0.6292338371276855,0.08708255738019943,0.16142170131206512,1.3437951803207397,0.8941906690597534,-1.0,-4.206713676452637,-0.032173074781894684,0.010034319177781907
-0.8848771452903748,-0.04230106994509697,0.49065452814102173,0.6208171844482422,0.10956553369760513,0.21520143747329712,1.393937587738037,,,,,
-0.7668603658676147,-0.04394525662064552,0.529266357421875,0.6187344193458557,0.08608368784189224,0.1463647186756134,1.3365038633346558,0.7304988503456116,-1.0,-3.862274408340454,-0.028720973059535027,0.010035607906489679
-0.7448894381523132,0.018024984747171402,0.40162989497184753,0.5866888761520386,0.06667560338973999,0.1903681755065918,1.2633874416351318,,,,,
-0.7285383939743042,0.0029350053519010544,0.4758923649787903,0.5228719115257263,0.06990674883127213,0.15851235389709473,1.2301182746887207,0.7755473852157593,-1.0,-3.9278059005737305,-0.029382316395640373,0.010036902484684303
-0.7162819504737854,0.013088222593069077,0.5674328804016113,0.5430238246917725,0.06309326738119125,0.1793292909860611,1.3659675121307373,,,,,
-0.6482608318328857,0.0036883987486362457,0.5346108078956604,0.49832883477211,0.06403984874486923,0.16389407217502594,1.2645618915557861,0.7950578331947327,-1.0,-4.506418228149414,-0.03519358113408089,0.010038213891832598
-0.9397905468940735,0.006856003310531378,0.5309133529663086,0.49828195571899414,0.0707952231168747,0.15328150987625122,1.2601280212402344,,,,,
-0.9928775429725647,0.08885312080383301,0.4965258836746216,0.49123671650886536,0.09802985936403275,0.16139742732048035,1.3360430002212524,0.8405094146728516,-1.0,-4.390758991241455,-0.034037165343761444,0.010039536206703854
-0.6873242855072021,0.027767188847064972,0.5282808542251587,0.44629159569740295,0.10030148178339005,0.196641743183136,1.2992827892303467,,,,,
-0.7893462181091309,0.028436211869120598,0.4664927124977112,0.4524274170398712,0.039618875831365585,0.12067332118749619,1.107648491859436,0.9079053401947021,-1.0,-4.708474636077881,-0.037231363356113434,0.010040873259104926
-0.6117331385612488,-0.1397714614868164,0.6720321178436279,0.43989694118499756,0.11984165012836456,0.19642038643360138,1.2884197235107422,,,,,
-0.8551687002182007,0.05832695960998535,0.48622551560401917,0.4143252670764923,0.11562173068523407,0.17271976172924042,1.2472190856933594,0.8480768799781799,-1.0,-4.662985801696777,-0.03677957504987717,0.010042220865070391
-0.8667163252830505,0.03252986818552017,0.4821144938468933,0.39671897888183594,0.06816983222961426,0.1148785799741745,1.0944117307662964,,,,,
-0.8118767142295837,0.13870443403720856,0.3776472806930542,0.42910224199295044,0.07048975676298141,0.2324032485485077,1.2483469247817993,0.8619633316993713,-1.0,-4.365903854370117,-0.03380114585161209,0.01004356997559673
-0.744706928730011,0.033390313386917114,0.5642041563987732,0.4359021484851837,0.07816092669963837,0.14511556923389435,1.2567731142044067,,,,,
-0.8245183825492859,0.027619682252407074,0.5049688220024109,0.407671183347702,0.07678236067295074,0.1419878453016281,1.1590298414230347,0.7925695776939392,-1.0,-4.762165069580078,-0.03778556361794472,0.010044928153460541
-0.8428125381469727,0.08589939028024673,0.5545482635498047,0.4432826042175293,0.0696835145354271,0.11554285883903503,1.2689566612243652,,,,,
-0.6860798001289368,-0.06438502669334412,0.5618774890899658,0.3958210051059723,0.08237629383802414,0.23274289071559906,1.208432674407959,0.8267887830734253,-1.0,-4.884908199310303,-0.03902362287044525,0.010046295552921691
-0.638248085975647,-0.024486415088176727,0.5978643894195557,0.4054654836654663,0.07617141306400299,0.17003820836544037,1.225053071975708,,,,,
-0.5469112992286682,-0.0914718434214592,0.6779153347015381,0.41411423683166504,0.07051172107458115,0.17477689683437347,1.2458462715148926,0.6731345653533936,-1.0,-4.889970779418945,-0.03907979652285576,0.010047669854224117
-0.5969501733779907,-0.09511621296405792,0.6251465678215027,0.4281071424484253,0.08419656753540039,0.1570451557636261,1.1993792057037354,,,,,
-0.8505553603172302,0.026732701808214188,0.5131405591964722,0.41871294379234314,0.06067891791462898,0.13597817718982697,1.1552433967590332,0.9470199346542358,-1.0,-5.4941816329956055,-0.04515605792403221,0.010049060625094985
-0.8906986713409424,0.028566759079694748,0.5263403058052063,0.4129933714866638,0.06922665238380432,0.1396608054637909,1.1767879724502563,,,,,
-0.6322715282440186,0.06987221539020538,0.4693434536457062,0.4257214069366455,0.054277271032333374,0.2115984857082367,1.230812907218933,0.8571947813034058,-1.0,-5.044485569000244,-0.040643274784088135,0.010050455492757772
-0.7621921300888062,0.10725287348031998,0.43862414360046387,0.38483262062072754,0.08704428374767303,0.17536760866641998,1.1931215524673462,,,,,
-0.9323135018348694,0.1496477574110031,0.5489902496337891,0.3746296167373657,0.12176035344600677,0.2346990555524826,1.4297270774841309,0.7478011846542358,-1.0,-5.193211555480957,-0.04214368015527725,0.010051855831623458
-0.6850590109825134,0.08632940798997879,0.47740089893341064,0.3831506073474884,0.08844552934169769,0.17134180665016174,1.2066682577133179,,,,,
-0.8538905382156372,-0.024177297949790955,0.6081242561340332,0.37228450179100037,0.04410214722156525,0.15039730072021484,1.1507309675216675,0.6863213181495667,-1.0,-5.186603546142578,-0.04208313673734665,0.010053259613650637
-0.7819828391075134,-0.07450336217880249,0.6366786956787109,0.33559727668762207,0.08033287525177002,0.17284560203552246,1.1509511470794678,,,,,
-0.647976279258728,-0.011010458692908287,0.5989707708358765,0.3252369165420532,0.08328160643577576,0.1517905741930008,1.1482694149017334,0.6365278363227844,-1.0,-4.601873874664307,-0.036210570484399796,0.010054652312452901
-0.7823715209960938,-0.004418446682393551,0.5803322792053223,0.29671889543533325,0.09303898364305496,0.1608218401670456,1.1264935731887817,,,,,
-0.7746769189834595,-0.03359163925051689,0.6214291453361511,0.28800880908966064,0.04861325025558472,0.15374509990215302,1.07820463180542,0.8386634588241577,-1.0,-5.679569244384766,-0.04705144092440605,0.010056057598147903
-0.6915853023529053,-0.0031229043379426003,0.5638107657432556,0.26326364278793335,0.07525130361318588,0.1561906784772873,1.0553934574127197,,,,,
-0.7486518621444702,0.04065407067537308,0.5969138145446777,0.2543334364891052,0.08743530511856079,0.21724100410938263,1.1965776681900024,0.8718583583831787,-1.0,-5.564485549926758,-0.04590073227882385,0.0100574701927099
-0.7331107258796692,0.12672024965286255,0.6092472076416016,0.24408428370952606,0.08290667086839676,0.16789588332176208,1.2308543920516968,,,,,
-0.9616743326187134,0.1949155330657959,0.5306453108787537,0.20921728014945984,0.105227530002594,0.20374788343906403,1.2437535524368286,0.7444486618041992,-1.0,-5.260282516479492,-0.04284766688942909,0.010058881668512534
-0.6611931324005127,0.007751229219138622,0.6687746644020081,0.19599366188049316,0.05905267223715782,0.1424422711133957,1.07401442527771,,,,,
-0.6539161205291748,-0.05020654574036598,0.6058787107467651,0.19837448000907898,0.06214672327041626,0.1450835019350052,0.9612768888473511,0.7667392492294312,-1.0,-5.263887405395508,-0.04288993030786514,0.010060291242898272
-0.7916824817657471,0.03139761835336685,0.6402499675750732,0.17758044600486755,0.06932540982961655,0.1692856252193451,1.0878390073776245,,,,,
-0.6465660929679871,-0.12025816738605499,0.7939126491546631,0.18412384390830994,0.13659755885601044,0.2084917575120926,1.2028676271438599,0.6202602982521057,-1.0,-4.973093032836914,-0.03997046500444412,0.010061691747874125
-0.5943490266799927,0.059061791747808456,0.6351504325866699,0.16777050495147705,0.07561904937028885,0.19166171550750732,1.1292634010314941,,,,,
-0.618726909160614,0.0422203354537487,0.5122223496437073,0.16035211086273193,0.06447257846593857,0.18139640986919403,0.9606637954711914,0.8187875747680664,-1.0,-4.985029220581055,-0.040096133947372437,0.010063083775281147
-0.8118844032287598,0.002271168865263462,0.5336885452270508,0.16548973321914673,0.05922979116439819,0.18358680605888367,0.9442660808563232,,,,,
-0.6789958477020264,0.13085708022117615,0.5370447635650635,0.15654869377613068,0.04688357189297676,0.171464204788208,1.0427982807159424,0.6601418256759644,-1.0,-4.2541913986206055,-0.03274720162153244,0.010064449770119905
-0.6178635358810425,0.0570354126393795,0.5993536114692688,0.16909554600715637,0.054932501167058945,0.12470227479934692,1.0051193237304688,,,,,
-0.6565015316009521,0.028877604752779007,0.7091389894485474,0.15679556131362915,0.07065923511981964,0.20782914757728577,1.1733005046844482,0.6239380836486816,-1.0,-4.903432846069336,-0.03928590565919876,0.010065808387419292
-0.4151381850242615,-0.05431521683931351,0.7223430871963501,0.16602031886577606,0.055067338049411774,0.15503953397274017,1.0441551208496094,,,,,
-0.6160645484924316,-0.10491657257080078,0.7279056310653687,0.1612902581691742,0.06506652384996414,0.17027530074119568,1.0196211338043213,0.6796618700027466,-1.0,-4.711493015289307,-0.037359174340963364,0.010067155191891915
-0.6214476823806763,-0.023104272782802582,0.6933679580688477,0.13873088359832764,0.058056656271219254,0.132051020860672,0.9991022348403931,,,,,
-0.4965951144695282,-0.021154135465621948,0.5927570462226868,0.1322985291481018,0.08877775073051453,0.3557871878147125,1.1484663486480713,0.7576887607574463,-1.0,-4.924065589904785,-0.03950417786836624,0.010068496195964642
-0.880329430103302,0.10059075057506561,0.5672007203102112,0.13011407852172852,0.07583923637866974,0.117093525826931,0.9908382892608643,,,,,
-0.7163338661193848,0.09519374370574951,0.5654797554016113,0.11179471015930176,0.08210050314664841,0.1687379777431488,1.0233067274093628,0.812217652797699,-1.0,-4.982287406921387,-0.04009563848376274,0.010069832869545152
-0.7336595058441162,-0.024454915896058083,0.647243320941925,0.10636787116527557,0.06685052812099457,0.13163423538208008,0.9276410937309265,,,,,
-0.6073108911514282,-0.048309773206710815,0.721767008304596,0.10055940598249435,0.05417485907673836,0.12878203392028809,0.9569735527038574,0.5771310329437256,-1.0,-4.951272964477539,-0.03978866711258888,0.01007116435285165
-0.6541306376457214,-0.0850018560886383,0.7155998945236206,0.09747099131345749,0.06890932470560074,0.18876074254512787,0.9857391715049744,,,,,
-0.6922444701194763,0.030157634988427162,0.6419435143470764,0.08991754800081253,0.07791969925165176,0.1302480548620224,0.9701864719390869,0.6903473734855652,-1.0,-4.600651741027832,-0.03626275062561035,0.010072481963682807
-0.6192321181297302,-0.031260013580322266,0.602849006652832,0.08446282148361206,0.07312862575054169,0.15003202855587006,0.879212498664856,,,,,
-0.6945602297782898,0.12423137575387955,0.6305392384529114,0.08373056352138519,0.09450558573007584,0.1251354217529297,1.0581421852111816,0.6184966564178467,-1.0,-4.546241283416748,-0.03571945056319237,0.01007378545967474
-0.6016174554824829,0.059276282787323,0.5421661138534546,0.07414156943559647,0.06214307248592377,0.17108573019504547,0.9088127613067627,,,,,
-0.5654677748680115,0.10628201812505722,0.6730477213859558,0.09036998450756073,0.08903519809246063,0.22885680198669434,1.187591791152954,0.704276978969574,-1.0,-5.090857028961182,-0.041210420429706573,0.01007508969628986
-0.6426581144332886,0.022389188408851624,0.5993806719779968,0.08740216493606567,0.04534067586064339,0.14653940498828888,0.9010520577430725,,,,,
-0.6024738550186157,0.02148796245455742,0.6343189477920532,0.09355540573596954,0.04077327623963356,0.09260817617177963,0.8827437162399292,0.6811630129814148,-1.0,-4.86771821975708,-0.03896760568022728,0.010076388503828413
-0.8079574704170227,0.07541120797395706,0.6628421545028687,0.08932268619537354,0.05950002372264862,0.1314200758934021,1.0184961557388306,,,,,
-0.7134580612182617,0.01909806951880455,0.7071201205253601,0.09596098959445953,0.05269014835357666,0.10984884947538376,0.9847181439399719,0.6409513354301453,-1.0,-5.107797145843506,-0.0413917638361454,0.01007768797268018
-0.5513701438903809,-0.09164121001958847,0.8129729628562927,0.09761419892311096,0.05404411628842354,0.16979070007801056,1.042780876159668,,,,,
-0.6996673941612244,-0.006637786515057087,0.6757713556289673,0.10465867817401886,0.07247328758239746,0.17308826744556427,1.0193537473678589,0.7879471778869629,-1.0,-5.292623043060303,-0.04325971379876137,0.010078991952031427
-0.5598698854446411,-0.0459989532828331,0.679837703704834,0.10432033240795135,0.04915938153862953,0.17143785953521729,0.9587563872337341,,,,,
-0.9339088201522827,0.15024475753307343,0.5810243487358093,0.09109329432249069,0.08479856699705124,0.13049465417861938,1.0376555919647217,0.809310257434845,-1.0,-4.864704132080078,-0.03895232081413269,0.010080288804489936
-0.8194737434387207,0.16542969644069672,0.6118167638778687,0.09727437049150467,0.11044127494096756,0.1560671627521515,1.1410292387008667,,,,,
-0.6146125793457031,0.17591342329978943,0.6611177921295166,0.09918911755084991,0.10309602320194244,0.14664556086063385,1.1859619617462158,0.48881059885025024,-1.0,-4.549259185791016,-0.03577755391597748,0.010081570871099725
-0.7678282260894775,0.037224121391773224,0.6187273859977722,0.09669828414916992,0.052125781774520874,0.12236937880516052,0.9271450042724609,,,,,
-0.5768300890922546,-0.013333705253899097,0.7460313439369202,0.11311572790145874,0.054178692400455475,0.17252454161643982,1.072516679763794,0.6591998338699341,-1.0,-5.47704553604126,-0.04513564705848694,0.010082862608064303
-0.4166675806045532,-0.1494000256061554,0.8487988114356995,0.11926634609699249,0.0655267983675003,0.11316783726215363,0.9973596930503845,,,,,
-0.6199756264686584,-0.12427820265293121,0.7699772715568542,0.1370115876197815,0.038987427949905396,0.07821725308895111,0.899915337562561,0.6368843913078308,-1.0,-4.720958232879639,-0.037517912685871124,0.010084143587685168
-0.6322938203811646,0.07764910906553268,0.653719425201416,0.1358172595500946,0.03331105038523674,0.11552739888429642,1.0160243511199951,,,,,
-0.6659612059593201,0.09768907725811005,0.6093358397483826,0.1415417492389679,0.0356120765209198,0.07517531514167786,0.959354043006897,0.7250680923461914,-1.0,-4.823637008666992,-0.038558099418878555,0.010085417288541431
-0.6790835857391357,0.15840019285678864,0.5085797309875488,0.13805171847343445,0.05977235734462738,0.12866632640361786,0.9934703707695007,,,,,
-0.7629411816596985,0.1567489504814148,0.5763503909111023,0.14408734440803528,0.051009081304073334,0.08632272481918335,1.0145184993743896,0.7388549447059631,-1.0,-5.12186861038208,-0.041570764034986496,0.010086691666336304
-0.7548037767410278,0.08475344628095627,0.5574864745140076,0.15444199740886688,0.050898462533950806,0.10220154374837875,0.9497819542884827,,,,,
-0.5678936243057251,-0.024167679250240326,0.6387776136398315,0.1344655305147171,0.03267615661025047,0.0724412053823471,0.854192852973938,0.5849513411521912,-1.0,-4.715812683105469,-0.03748025745153427,0.010087955944373637
-0.5174645185470581,0.053111687302589417,0.7563726305961609,0.13017809391021729,0.03777856379747391,0.10841387510299683,1.0858547687530518,,,,,
-0.6163935661315918,-0.07025565952062607,0.7587303519248962,0.1185796782374382,0.05072271078824997,0.08807475119829178,0.9458518624305725,0.6797267198562622,-1.0,-5.310739040374756,-0.04348653927445412,0.010089225905625047
-0.5186238288879395,-0.12273936718702316,0.8262601494789124,0.12112846970558167,0.04490428790450096,0.10487930476665497,0.9744328260421753,,,,,
-0.5723574161529541,-0.01200495008379221,0.6820657849311829,0.10537988692522049,0.05991240590810776,0.11706920713186264,0.9524222612380981,0.735490083694458,-1.0,-4.684563636779785,-0.03717439994215965,0.010090484662261465
-0.6722047924995422,0.09185227751731873,0.5324797034263611,0.10745779424905777,0.03970871865749359,0.09952183067798615,0.8710203170776367,,,,,
-0.824978232383728,0.13546103239059448,0.4953705072402954,0.10802969336509705,0.07592716068029404,0.11877115070819855,0.9335594773292542,0.8043621778488159,-1.0,-4.461405277252197,-0.034927256405353546,0.010091727355526757
-0.6585044264793396,0.13323454558849335,0.6074091196060181,0.09131351113319397,0.04466131702065468,0.10446957498788834,0.9810881614685059,,,,,
-0.5700019001960754,0.018817175179719925,0.7006438970565796,0.09461580216884613,0.04194708913564682,0.09510870277881622,0.9511326551437378,0.5484991073608398,-1.0,-4.993599891662598,-0.04030232131481171,0.01009296930631391
-0.5907816886901855,-0.1259361058473587,0.736322283744812,0.10238461196422577,0.040249936282634735,0.10617079585790634,0.8591915369033813,,,,,
-0.5439072251319885,-0.09424338489770889,0.7629129886627197,0.09283795952796936,0.08182693272829056,0.1268257349729538,0.970160186290741,0.7028512358665466,-1.0,-5.409736156463623,-0.04450732842087746,0.0100942206757375
